# regionId	LeagueRegion
# Demonic Pacts League: OSRS map region id -> league region	
#	
# Auto-generated by LeagueRegionDumperTest from leagues_regions.tsv	
# in the shortest-path-tooling repo. Do not edit by hand; regenerate with:	
#   ./gradlew leagueRegionDump \	
#     -PleagueRegionsCacheDir=$PWD/cache \	
#     -PleagueRegionsXteaPath=$PWD/keys.json	
#	
13881	MORYTANIA
13972	DESERT
13973	DESERT
13974	DESERT
13975	MORYTANIA
13976	MORYTANIA
13977	MORYTANIA
13978	MORYTANIA
14123	MORYTANIA
14124	MORYTANIA
14125	MORYTANIA
14126	MORYTANIA
14127	MORYTANIA
14129	MORYTANIA
14130	MORYTANIA
14131	MORYTANIA
14132	MORYTANIA
14133	MORYTANIA
14134	MORYTANIA
14135	MORYTANIA
14136	MORYTANIA
14137	MORYTANIA
14231	MORYTANIA
14232	MORYTANIA
14233	MORYTANIA
14234	MORYTANIA
14379	MORYTANIA
14380	MORYTANIA
14381	MORYTANIA
14382	MORYTANIA
14383	MORYTANIA
14385	MORYTANIA
14386	MORYTANIA
14387	MORYTANIA
14388	MORYTANIA
14389	MORYTANIA
14390	MORYTANIA
14391	MORYTANIA
14392	MORYTANIA
14393	MORYTANIA
14484	KOUREND
14485	KOUREND
14486	KOUREND
14487	KOUREND
14488	MORYTANIA
14489	MORYTANIA
14490	MORYTANIA
14635	MORYTANIA
14636	MORYTANIA
14637	MORYTANIA
14638	MORYTANIA
14639	MORYTANIA
14641	MORYTANIA
14642	MORYTANIA
14643	MORYTANIA
14644	MORYTANIA
14645	MORYTANIA
14646	MORYTANIA
14647	MORYTANIA
14648	MORYTANIA
14649	MISTHALIN
14650	MISTHALIN
14651	MISTHALIN
14652	MISTHALIN
14653	MISTHALIN
14740	KOUREND
14741	KOUREND
14742	KOUREND
14743	KOUREND
14744	MORYTANIA
14745	MORYTANIA
14746	MORYTANIA
14891	MORYTANIA
14892	MORYTANIA
14893	MORYTANIA
14894	MORYTANIA
14895	MORYTANIA
14897	MORYTANIA
14898	MORYTANIA
14899	MORYTANIA
14900	MORYTANIA
14901	MORYTANIA
14902	MORYTANIA
14903	MORYTANIA
14904	MORYTANIA
14905	MISTHALIN
14906	MISTHALIN
14907	MISTHALIN
14908	MISTHALIN
14909	MISTHALIN
14936	ASGARNIA
14937	ASGARNIA
15147	MORYTANIA
15148	MORYTANIA
15149	MORYTANIA
15150	MORYTANIA
15151	MORYTANIA
15153	MORYTANIA
15154	MORYTANIA
15155	MORYTANIA
15156	MORYTANIA
15157	MORYTANIA
15158	MORYTANIA
15159	MORYTANIA
15160	MORYTANIA
15161	MISTHALIN
15162	MISTHALIN
15163	MISTHALIN
15164	MISTHALIN
15165	MISTHALIN
15192	ASGARNIA
15193	ASGARNIA
15417	MISTHALIN
15418	MISTHALIN
15419	MISTHALIN
15420	MISTHALIN
15421	MISTHALIN
